lsl_time,CZ,C3,CPZ3,FC4,FC3,CPZ4,C4,CPZ
38281.517206,0.105127,0.699682,-0.084427,1.765399,-0.184261,2.279412,0.572040,1.890094
38281.521373,0.033091,0.427168,-0.167663,0.787860,0.217702,0.452596,1.041919,-0.125608
38281.525123,0.013243,0.816473,-0.021677,0.845082,1.536762,-0.328927,2.441052,0.921254
38281.528373,0.016856,0.912638,-0.038981,0.985772,1.656998,-0.339567,2.781496,0.927611
38281.532921,-0.022381,0.748019,0.368359,0.002512,1.831974,0.493282,0.374759,3.088535
38281.536587,-0.024903,0.843145,0.392608,0.025522,2.075546,0.460176,0.475925,3.401933
38281.539698,-0.057951,0.623298,0.843757,-0.125046,0.960535,2.238687,0.450047,0.744233
38281.544190,-0.064227,0.704915,0.929875,-0.147160,1.138941,2.459085,0.462940,1.063353
38281.548936,-0.034866,0.275148,0.652659,0.021246,0.072228,1.262321,1.140337,-0.487606
38281.552924,-0.062524,0.299288,1.146838,0.832414,-0.058264,0.606242,2.730725,1.823972
38281.556329,-0.070382,0.344777,1.287756,0.902100,-0.078056,0.756530,3.098662,1.956171
38281.561493,-0.035184,0.070476,0.629797,0.875609,0.209699,-0.193000,0.616868,1.788687
38281.565398,-0.055366,-0.008475,0.729526,1.705423,1.412957,0.444367,0.022862,0.969126
38281.568598,-0.063190,-0.007305,0.841351,1.918446,1.539100,0.459884,0.022962,1.224532
38281.571782,-0.015253,-0.078038,0.191087,0.747745,1.142936,1.009086,0.219525,-0.528788
38281.576781,-0.002875,-0.143282,0.048346,0.617808,1.560150,2.169891,2.190644,1.372568
38281.580780,-0.005417,-0.158487,0.066611,0.726384,1.777575,2.449097,2.403382,1.420199
38281.584784,0.043180,-0.084198,-0.283031,-0.204818,0.199562,0.928367,1.647859,2.390316
38281.588165,0.046623,-0.093768,-0.318720,-0.199395,0.271340,1.123820,1.920819,2.738588
38281.593411,0.047279,0.014775,-0.043483,-0.127015,-0.300497,-0.122447,-0.155894,0.087976
38281.597207,0.123997,0.192292,0.185592,0.156654,0.247999,0.047220,-0.148459,-0.525000
38281.601064,0.136782,0.208909,0.187711,0.139378,0.244898,-0.020795,-0.189289,-0.685180
38281.604579,0.094016,0.200019,0.318350,0.442934,0.587094,0.706987,1.016039,1.014109
38281.608570,0.212624,0.528360,0.950855,1.417146,1.738292,2.280494,2.688367,2.794769
38281.612974,0.236654,0.584872,1.057221,1.561516,1.926616,2.538809,3.031381,3.211647
38281.616456,0.144913,0.370037,0.671571,0.997482,1.013878,1.009659,0.820079,0.610134
38281.621312,0.297322,0.780805,1.117028,1.264989,0.905681,0.319627,-0.042409,-0.433170
38281.625292,0.332003,0.870551,1.255739,1.449565,1.082662,0.422628,-0.046524,-0.448421
38281.629314,0.184159,0.462259,0.593618,0.365239,0.071191,-0.155917,0.062154,0.888035
38281.633303,0.361824,0.777846,0.629655,0.036210,-0.395715,0.545319,3.686737,3.219276
38281.637487,0.404886,0.877456,0.728152,0.051212,-0.455167,0.528192,3.861076,3.657314
38281.641295,0.216225,0.367962,0.158613,-0.113328,0.197107,1.208104,2.986075,0.786246
38281.645356,0.389208,0.529823,-0.057969,0.016918,1.379413,2.306464,1.450576,0.115296
38281.649319,0.437476,0.601622,-0.045877,-0.019258,1.505803,2.606771,1.854355,0.165516
38281.653303,0.224748,0.210091,-0.113638,0.313582,1.104760,0.660818,-0.351010,0.571204
38281.657284,0.409246,0.193715,-0.091152,1.259786,1.583623,-0.314396,0.690233,2.539340
38281.661324,0.459592,0.225532,-0.102971,1.377158,1.825173,-0.309310,0.669548,2.821643
38281.665308,0.384355,0.009569,0.263691,1.479988,0.254206,0.424204,2.632988,1.752971
38281.669335,0.432225,0.017679,0.273745,1.657182,0.337584,0.415875,2.908135,2.178051
