lsl_time,CZ,C3,CPZ3,FC4,FC3,CPZ4,C4,CPZ
39573.017128,0.398033,0.081772,0.075263,1.550172,0.918233,-0.228412,2.226851,2.395484
39573.022265,0.446790,0.097248,0.077872,1.740250,1.090005,-0.232826,2.370021,2.801800
39573.025020,0.376016,-0.050842,0.549173,1.362890,-0.225363,1.233613,2.144712,-0.476227
39573.029324,0.423019,-0.052677,0.594737,1.553974,-0.233842,1.301116,2.433974,-0.512686
39573.033139,0.193099,-0.066071,0.528340,0.501993,0.006546,1.248645,0.233753,0.370302
39573.038244,0.310354,-0.108266,1.171430,0.161936,0.760641,1.885888,-0.575226,5.781475
39573.040853,0.349948,-0.127360,1.309657,0.214478,0.787262,2.172503,-0.685647,6.450932
39573.045615,0.263995,-0.000546,1.095966,-0.173464,1.686746,-0.085966,1.815833,1.861495
39573.049658,0.298534,-0.010744,1.238747,-0.204483,1.868869,-0.013105,1.940487,2.366221
39573.052920,0.127810,0.076183,0.495547,-0.007121,1.190082,-0.207757,1.332229,0.093966
39573.057266,0.179138,0.310386,0.532095,0.622967,0.888799,0.970466,1.311222,1.337102
39573.060938,0.203477,0.339988,0.615105,0.667872,1.062284,1.009923,1.566427,1.395604
39573.065568,0.076724,0.272553,0.125908,0.655793,-0.088984,1.355079,-0.380776,1.988758
39573.069560,0.092283,0.633209,-0.177518,1.557469,-0.309637,2.138869,0.287696,1.560660
39573.073323,0.105328,0.705554,-0.188014,1.724398,-0.389057,2.485434,0.207690,1.886136
39573.077088,0.027061,0.413211,-0.090161,0.740788,0.182158,0.480573,1.133519,-0.135686
39573.082064,0.020029,0.778975,-0.022797,0.855537,1.532765,-0.152007,2.240506,0.690921
39573.085674,0.024369,0.871561,-0.039589,1.000488,1.661330,-0.136798,2.555430,0.635539
39573.089790,-0.009541,0.463920,0.107908,0.129581,1.063204,-0.002844,0.442622,1.500044
39573.093177,-0.042817,0.701995,0.631092,-0.322227,1.444258,1.473483,-0.496563,1.985929
39573.097823,-0.047013,0.790532,0.688889,-0.356645,1.659096,1.592524,-0.553994,2.342078
39573.101607,-0.062281,0.535296,1.039518,-0.005457,0.234472,2.189802,1.435774,-0.713629
39573.104840,-0.068124,0.609052,1.156673,-0.020034,0.310397,2.469088,1.527309,-0.797407
39573.109607,-0.035725,0.208962,0.722713,0.315983,-0.185850,0.636367,1.726830,0.576815
39573.113562,-0.058283,0.192846,1.177152,1.343190,0.173207,-0.064271,2.120355,3.083848
39573.117211,-0.065859,0.224340,1.332107,1.472890,0.172545,-0.016684,2.369810,3.387408
39573.122292,-0.035234,0.025131,0.512348,0.950392,0.603152,0.058293,0.059524,1.160808
39573.125249,-0.041992,-0.117997,0.443385,1.411651,1.987413,1.173449,-0.271869,-0.172254
39573.129221,-0.047466,-0.127768,0.520847,1.620718,2.181286,1.259513,-0.454289,-0.155299
39573.134191,-0.007160,-0.078337,0.051428,0.516392,1.130807,1.278109,1.043508,0.340837
39573.138283,0.024690,-0.131994,-0.194648,0.223462,0.876518,1.820452,2.547939,3.192017
39573.141256,0.026032,-0.146499,-0.201224,0.271783,1.040557,2.095878,2.947732,3.520613
39573.145230,0.030151,-0.045651,-0.115909,-0.182850,0.072902,0.312364,0.741798,1.380743
39573.150224,0.098983,0.096658,-0.030885,-0.221942,-0.277307,-0.397882,-0.236481,-0.315399
39573.153880,0.109144,0.101661,-0.051493,-0.276272,-0.353101,-0.423734,-0.219947,-0.267130
39573.158082,0.076845,0.132989,0.168616,0.165465,0.174662,0.171031,0.185493,0.183729
39573.162209,0.183264,0.432561,0.694945,1.040673,1.337969,1.839073,2.328283,4.859335
39573.165871,0.203573,0.475729,0.763357,1.137645,1.469043,1.990266,2.526042,5.332722
39573.169135,0.128300,0.323246,0.554507,0.927990,0.969762,1.131097,1.504654,2.729892
39573.174507,0.270535,0.700136,1.240945,1.445860,1.498863,1.209639,0.626992,0.054069
39573.177102,0.301554,0.780085,1.393821,1.646368,1.708566,1.423471,0.811436,0.189008
39573.182376,0.321619,0.841431,1.072685,0.850691,0.247605,-0.122739,-0.148272,0.665935
39573.185112,0.359617,0.943532,1.210183,0.993509,0.330236,-0.146991,-0.239302,0.585841
39573.189503,0.192279,0.447620,0.456606,0.136009,-0.147858,-0.090269,0.820687,2.078614
39573.193147,0.376931,0.703848,0.356472,-0.175165,0.117184,1.694589,2.188772,1.953342
39573.197369,0.421973,0.797961,0.421139,-0.207336,0.080965,1.812091,2.453869,2.300975
39573.201349,0.398362,0.534064,-0.090554,0.053604,1.523790,2.238312,0.783922,-0.540975
39573.205287,0.446068,0.607169,-0.089947,0.038340,1.653679,2.570459,1.006515,-0.612560
39573.210162,0.232469,0.209947,-0.162772,0.331313,0.977491,0.684773,-0.130680,0.622920
39573.213286,0.406070,0.194043,-0.059054,1.247749,1.479391,0.016923,0.847871,3.077537
