lsl_time,CZ,C3,CPZ3,FC4,FC3,CPZ4,C4,CPZ
39726.414613,0.268841,0.736176,1.209831,1.784939,1.921893,2.402334,2.083079,2.058002
39726.418360,0.156940,0.398618,0.735394,0.765862,0.813616,0.467071,0.073744,-0.567588
39726.423217,0.315235,0.782609,1.048510,0.862371,0.328554,-0.179482,0.019598,0.990967
39726.426931,0.352790,0.876834,1.193999,1.009020,0.403475,-0.175022,-0.051449,1.013650
39726.430664,0.352611,0.747624,0.611674,-0.037552,-0.253604,0.629785,1.893382,5.793935
39726.433896,0.394457,0.842513,0.704239,-0.002157,-0.276407,0.638779,2.055622,6.503520
39726.438998,0.211528,0.382044,0.128188,-0.204040,0.210540,1.225318,1.264318,1.550076
39726.442204,0.399088,0.510548,-0.089687,-0.005163,1.353333,2.503848,0.985989,-0.211611
39726.447216,0.447586,0.580637,-0.090208,-0.017190,1.477997,2.851197,1.183062,-0.194762
39726.451193,0.229163,0.209964,-0.100994,0.318273,1.289188,0.654929,-0.160353,0.630894
39726.455185,0.400785,0.178624,-0.035812,1.322208,1.476138,-0.156741,0.739361,3.087996
39726.459241,0.449460,0.210620,-0.048371,1.446854,1.704766,-0.104385,0.740941,3.471322
39726.463024,0.385724,-0.008735,0.303950,1.490250,0.316599,0.207750,2.436896,0.926619
39726.467017,0.432700,-0.004710,0.322017,1.689228,0.387817,0.139326,2.760762,1.181939
39726.471257,0.202342,-0.081855,0.381273,0.797911,-0.072581,1.040984,1.085457,-0.577007
39726.475252,0.341095,-0.145748,0.953520,0.616181,0.084380,2.141201,-0.300727,1.842296
39726.479248,0.384221,-0.163406,1.060164,0.725967,0.026678,2.409950,-0.252280,1.910789
39726.483186,0.171824,-0.048596,0.727401,-0.049060,0.575116,0.878691,0.022758,2.196255
39726.487054,0.264568,-0.015208,1.179953,-0.240450,2.058369,0.203363,2.167557,1.505128
39726.490393,0.299654,-0.020197,1.322859,-0.292129,2.288701,0.272259,2.441950,1.824984
39726.495337,0.126935,0.063087,0.545242,-0.101173,1.054845,-0.205205,1.720834,0.077151
39726.499375,0.179142,0.309657,0.547577,0.618162,0.915142,0.852180,1.363922,1.408425
39726.503093,0.203483,0.339198,0.635700,0.656734,1.091617,0.866265,1.632741,1.471246
39726.506264,0.118320,0.545542,-0.003233,1.390802,-0.246092,2.333726,-0.152510,3.151772
39726.511405,0.135291,0.601681,0.016124,1.542013,-0.263828,2.560884,-0.212640,3.556929
39726.515097,0.066161,0.724031,-0.215148,1.637074,0.075091,1.212393,1.666755,-0.277080
39726.518557,0.076361,0.802992,-0.244646,1.844381,0.053571,1.437845,1.773847,-0.169296
39726.523135,0.018663,0.442206,-0.079212,0.592506,0.573967,-0.032804,1.829869,0.065592
39726.526852,-0.012881,0.787263,0.122828,0.375052,1.873145,-0.185325,1.487481,2.637285
