lsl_time,CZ,C3,CPZ3,FC4,FC3,CPZ4,C4,CPZ
38761.328043,396.064301,90.835892,113.959381,587.711792,180.524780,163.815674,111.047081,147.903320
38761.332043,440.644226,101.270897,126.909721,653.094543,200.874084,182.392639,123.865372,164.749802
38761.336043,434.525085,102.349899,127.232605,641.068848,199.477661,181.492020,124.819565,164.570633
38761.340043,434.054626,104.627480,129.140167,638.157349,200.723846,182.882568,127.159317,166.391647
38761.344043,432.277924,103.419861,127.960266,636.944031,199.574280,181.647202,125.764984,165.027313
38761.348043,414.037781,96.322990,120.208412,613.079041,189.598236,172.194794,117.612473,155.750366
38761.352043,392.681305,90.359627,113.114418,582.025269,179.146790,162.637558,110.589394,146.887634
38761.356043,389.713196,91.813339,114.063042,574.870544,178.924118,162.785675,112.054214,147.588150
38761.360043,403.592651,96.964767,119.756790,593.436707,186.387680,169.799561,117.995056,154.421432
38761.364043,421.950745,99.529327,123.667633,622.836792,193.881912,176.223053,121.330521,159.855270
38761.368043,454.965698,103.951988,130.510590,675.593567,207.208191,187.646484,127.153198,169.477722
38761.372043,504.227570,117.296616,146.487366,747.212097,230.977417,209.380493,143.014496,189.575455
38761.398859,243.732529,59.070263,72.747543,357.322510,112.823112,102.551933,71.598999,93.646187
38761.402859,392.074066,95.027245,117.090332,576.027832,181.676208,165.352905,115.284737,150.669891
38761.406859,450.484070,108.441017,133.934418,663.474060,208.425491,189.814224,131.783447,172.517395
38761.410859,474.019958,111.563690,138.741974,700.704102,217.795197,198.166626,136.088684,179.413284
38761.414859,475.313019,109.704254,137.225937,704.022339,216.972931,197.152832,134.220490,178.091141
38761.418859,442.278534,102.663292,128.183990,653.985046,202.139282,183.672867,125.462654,166.200287
38761.422859,400.532928,95.416649,118.237740,590.214539,184.552933,167.898392,116.095451,152.551559
38761.426859,395.022369,95.155304,117.573570,581.885254,182.760651,166.324158,115.547974,151.320480
38761.430859,429.319275,101.952988,126.507881,633.952637,197.783737,179.832153,124.079567,163.231262
38761.434859,465.882446,109.713860,136.415863,688.071228,213.977753,194.540894,133.742874,176.379776
38761.438859,487.586395,115.505127,143.290421,718.610535,224.237518,204.067429,140.726746,185.192078
38761.442859,498.133148,114.930344,143.693390,736.731445,227.180679,206.492004,140.658859,186.641708
38761.438251,225.419785,52.673672,65.689987,333.879791,103.389069,93.844177,64.203423,84.980019
38761.442251,396.091156,90.826439,113.894974,587.854736,180.550858,163.820435,111.103317,147.891678
38761.446251,440.516907,101.116737,126.709526,653.084656,200.753036,182.245819,123.749771,164.584991
38761.450251,434.230438,102.041847,126.895096,640.880615,199.199936,181.112534,124.493134,164.231567
38761.454251,433.731842,104.282997,128.778595,637.930420,200.394150,182.420731,126.793686,166.013000
38761.458251,432.070312,103.165771,127.695633,636.813110,199.304733,181.317490,125.540855,164.758820
38761.462251,413.918365,96.149994,120.033867,613.015198,189.393051,171.969788,117.469131,155.571350
38761.466251,392.510895,90.163811,112.933777,581.896484,178.934830,162.319931,110.328217,146.664154
38761.470251,389.445496,91.559776,113.837570,574.626099,178.681702,162.347458,111.641823,147.282883
38761.474251,403.339386,96.741722,119.553421,593.183350,186.186005,169.442749,117.618752,154.149643
38761.478251,421.841003,99.433228,123.558746,622.727722,193.803864,176.126694,121.184799,159.737839
38761.482251,455.022919,103.989944,130.495117,675.682617,207.263016,187.811829,127.279045,169.526840
38761.486251,504.384552,117.417679,146.535446,747.404541,231.110550,209.657272,143.281219,189.716980
38761.495040,243.709244,59.048847,72.684753,357.334442,112.802322,102.792381,71.739067,93.668076
38761.499040,392.021667,94.974472,117.001617,576.045715,181.632416,165.511887,115.340630,150.651901
38761.503040,450.380615,108.339355,133.820114,663.473938,208.345428,189.740524,131.676300,172.419266
38761.507040,473.889435,111.432701,138.607758,700.686096,217.688309,197.930206,135.903198,179.265076
38761.511040,475.217194,109.600555,137.108170,704.012207,216.879303,196.924438,134.087967,177.967957
38761.515040,442.264465,102.633171,128.130249,654.014648,202.105377,183.499939,125.402435,166.145767
38761.519040,400.614136,95.472008,118.272820,590.310974,184.609573,167.747253,116.049377,152.570023
