lsl_time,CZ,C3,CPZ3,FC4,FC3,CPZ4,C4,CPZ
39439.132216,650.380066,240.894012,277.227692,922.701111,361.606628,307.390533,274.952301,324.893707
39439.119197,196.961868,68.032906,80.224564,287.015167,107.115150,89.756218,78.007233,94.358467
39439.123197,394.069855,140.144897,163.526779,567.796753,216.230515,182.285782,160.400452,192.086105
39439.127197,463.490387,168.575150,195.190292,662.095032,256.157501,216.958679,192.648422,228.990158
39439.131197,462.964325,171.009445,197.000732,657.696777,257.222137,218.557343,195.220749,230.878159
39439.135197,444.865021,163.284302,188.505585,633.951599,246.726151,209.346512,186.497452,220.995651
39439.139197,423.670349,152.223328,176.964493,608.694275,233.349792,197.116241,174.175812,207.779907
39439.143197,408.147705,145.523499,169.565002,587.696533,224.168045,189.081757,166.659943,199.258377
39439.147197,408.542908,148.329224,171.773849,584.014832,225.649292,191.076233,169.654739,201.644333
39439.151197,420.095917,155.196625,178.732986,596.740417,233.395050,198.334625,177.235474,209.532394
39439.155197,422.311401,154.940460,178.878159,601.856384,234.175095,198.660629,176.978897,209.743774
39439.159197,402.840363,144.470612,168.049652,579.173096,221.767899,187.209305,165.277206,197.339111
39439.163197,378.826965,134.567566,156.995636,546.409119,207.886292,175.141937,154.071442,184.520309
39439.167197,391.998199,142.068497,164.617172,561.097778,216.474823,183.176254,162.447403,193.260681
39439.171197,473.219208,175.159912,201.556152,671.871521,263.095551,223.660706,200.010605,236.312042
39439.175197,572.604309,212.457275,244.232300,811.513367,318.474213,270.925842,242.604919,286.373413
39439.190839,258.265289,90.292603,105.955551,374.812714,141.034790,118.533173,103.523270,124.631538
39439.194839,425.484161,152.274811,177.202545,611.437195,233.929153,197.535477,174.303879,208.208969
39439.198839,499.401703,182.029236,210.499359,712.272400,276.118103,233.993683,208.059204,247.074280
39439.202839,534.062988,196.317245,226.434525,759.736694,296.202759,251.327896,224.156235,265.544525
39439.206839,534.879150,195.272568,225.826416,763.892944,296.183350,250.792648,222.960526,264.803131
